TRAFFIC_DATE,TRAFFIC_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,CONTRIBUTING_FACTOR_VEHICLE,REFERENCE_ID,TRAFFIC_VEHICLE_TYPE_CODE 1,TRAFFIC_VEHICLE_TYPE_CODE2,Junction,Label,Results
09-06-20,11:30:00,QUEENS,11004.0,40.736176,-73.71372,POINT (-73.71372 40.736176),LITTLE NECK PARKWAY,HILLSIDE AVENUE,,Passing or Lane Usage Improper,4318844,Sedan,Tractor Truck Diesel,4,1,1
09-06-20,5:35:00,MANHATTAN,10022.0,40.762566,-73.97425,POINT (-73.97425 40.762566),,,727 5 AVENUE,Driver Inattention/Distraction,4318785,Sedan,Dump,3,1,1
09-06-20,13:55:00,BROOKLYN,11216.0,40.676334,-73.94713,POINT (-73.94713 40.676334),,,110 NEW YORK AVENUE,Driver Inattention/Distraction,4321838,Station Wagon/Sport Utility Vehicle,Bike,2,0,0
09-06-20,15:00:00,BROOKLYN,11235.0,40.57629,-73.968544,POINT (-73.968544 40.57629),OCEAN PARKWAY,BRIGHTON BEACH AVENUE,,Unspecified,4319482,Taxi,,3,0,0
09-06-20,3:05:00,MANHATTAN,10001.0,40.748287,-73.992584,POINT (-73.992584 40.748287),,,355 7 AVENUE,Unsafe Speed,4339470,Station Wagon/Sport Utility Vehicle,,4,1,1
09-06-20,8:48:00,BRONX,10475.0,40.86164,-73.82634,POINT (-73.82634 40.86164),,,2350 PALMER AVENUE,Unspecified,4318770,Sedan,,1,1,1
09-06-20,16:41:00,,,40.81751,-73.96069,POINT (-73.96069 40.81751),12 AVENUE,SAINT CLAIR PLACE,,Drugs (illegal),4320730,Sedan,Sedan,4,0,0
09-06-20,19:20:00,,,40.82092,-73.94333,POINT (-73.94333 40.82092),8 AVENUE,,,Driver Inattention/Distraction,4318954,Station Wagon/Sport Utility Vehicle,Bike,2,0,0
09-06-20,11:18:00,BROOKLYN,11232.0,40.64595,-73.99661,POINT (-73.99661 40.64595),,,861 40 STREET,Driver Inattention/Distraction,4320686,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,4,1,1
09-06-20,10:30:00,,,40.826492,-73.907745,POINT (-73.907745 40.826492),3 AVENUE,EAST 165 STREET,,Driver Inexperience,4319193,Tractor Truck Diesel,Sedan,2,1,1
09-06-20,13:07:00,BROOKLYN,11213.0,40.666927,-73.929794,POINT (-73.929794 40.666927),,,1726 PRESIDENT STREET,Driver Inexperience,4318847,Station Wagon/Sport Utility Vehicle,Sedan,4,0,0
09-06-20,16:25:00,BRONX,10453.0,40.84944,-73.906006,POINT (-73.906006 40.84944),GRAND CONCOURSE,EAST TREMONT AVENUE,,Unspecified,4318951,Station Wagon/Sport Utility Vehicle,Sedan,1,1,1
09-06-20,17:20:00,,,40.715977,-73.81082,POINT (-73.81082 40.715977),GRAND CENTRAL PKWY,,,Driver Inattention/Distraction,4319138,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,5,0,0
09-06-20,14:00:00,,,40.86418,-73.90119,POINT (-73.90119 40.86418),WEST 190 STREET,,,Driver Inattention/Distraction,4318946,Sedan,,3,1,1
09-06-20,15:15:00,QUEENS,11435.0,40.69822,-73.806366,POINT (-73.806366 40.69822),,,95-08 SUTPHIN BOULEVARD,Driver Inattention/Distraction,4322784,Sedan,,2,0,0
09-06-20,22:18:00,BROOKLYN,11203.0,40.65169,-73.94578,POINT (-73.94578 40.65169),,,221 EAST 34 STREET,Unsafe Speed,4320130,Sedan,Sedan,1,1,1
09-06-20,21:00:00,QUEENS,11377.0,40.7421,-73.90446,POINT (-73.90446 40.7421),60 STREET,44 AVENUE,,Driver Inattention/Distraction,4320538,Station Wagon/Sport Utility Vehicle,,3,1,1
09-06-20,9:00:00,,,40.62748,-74.01789,POINT (-74.01789 40.62748),BROOKLYN QUEENS EXPRESSWAY,,,Driver Inattention/Distraction,4318865,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,2,1,1
09-06-20,14:39:00,BRONX,10452.0,40.84543,-73.91399,POINT (-73.91399 40.84543),JEROME AVENUE,FEATHERBED LANE,,Unsafe Lane Changing,4318950,Van,Station Wagon/Sport Utility Vehicle,4,0,0
09-06-20,23:25:00,,,40.68327,-73.95016,POINT (-73.95016 40.68327),NOSTRAND AVENUE,,,Driver Inattention/Distraction,4319171,Ambulance,Sedan,2,0,0
09-06-20,15:20:00,BROOKLYN,11213.0,40.673763,-73.940186,POINT (-73.940186 40.673763),,,1100 PROSPECT PLACE,Passing Too Closely,4328086,Station Wagon/Sport Utility Vehicle,Box Truck,1,1,1
09-06-20,11:00:00,,,40.61619,-74.13898,POINT (-74.13898 40.61619),LIVERMORE AVENUE,WATCHOGUE ROAD,,Driver Inattention/Distraction,4319331,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,3,0,0
09-06-20,20:18:00,,,40.719124,-73.791405,POINT (-73.791405 40.719124),GRAND CENTRAL PKWY,,,Following Too Closely,4318871,Sedan,Station Wagon/Sport Utility Vehicle,4,1,1
09-06-20,19:45:00,,,40.70058,-73.80775,POINT (-73.80775 40.70058),SUTPHIN BOULEVARD,,,Passing Too Closely,4318873,Sedan,Bus,2,0,0
09-06-20,16:20:00,QUEENS,11419.0,40.68595,-73.82571,POINT (-73.82571 40.68595),,,117-18 LIBERTY AVENUE,Backing Unsafely,4318917,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,3,1,1
09-06-20,6:45:00,,,40.84442,-73.92505,POINT (-73.92505 40.84442),BOSCOBEL PLACE,,,Unsafe Speed,4318828,Station Wagon/Sport Utility Vehicle,Sedan,1,0,0
09-06-20,18:33:00,,,40.68708,-73.913895,POINT (-73.913895 40.68708),BUSHWICK AVENUE,,,Unspecified,4326807,Sedan,,2,1,1
09-06-20,14:10:00,BRONX,10453.0,40.85132,-73.90842,POINT (-73.90842 40.85132),EAST TREMONT AVENUE,WALTON AVENUE,,View Obstructed/Limited,4318964,postal bus,E-Scooter,1,0,0
09-06-20,21:30:00,QUEENS,11101.0,40.745815,-73.945656,POINT (-73.945656 40.745815),23 STREET,JACKSON AVENUE,,Driver Inattention/Distraction,4320398,Sedan,,3,0,0
09-06-20,23:13:00,BRONX,10453.0,40.853813,-73.90734,POINT (-73.90734 40.853813),JEROME AVENUE,WEST BURNSIDE AVENUE,,Unspecified,4318949,Garbage or Refuse,Station Wagon/Sport Utility Vehicle,4,1,1
09-06-20,10:46:00,BROOKLYN,11236.0,40.628025,-73.89867,POINT (-73.89867 40.628025),EAST 85 STREET,SEAVIEW AVENUE,,Driver Inattention/Distraction,4318802,Sedan,Sedan,1,1,1
09-06-20,10:00:00,STATEN ISLAND,10312.0,40.5376,-74.18291,POINT (-74.18291 40.5376),DOWNES AVENUE,ALBEE AVENUE,,Backing Unsafely,4319039,Sedan,Sedan,3,0,0
09-06-20,20:05:00,QUEENS,11436.0,40.667797,-73.799805,POINT (-73.799805 40.667797),,,137-51 135 AVENUE,Driver Inattention/Distraction,4318879,Station Wagon/Sport Utility Vehicle,,2,0,0
09-06-20,18:00:00,,,40.853706,-73.871864,POINT (-73.871864 40.853706),BRONX RIVER PARKWAY,,,Following Too Closely,4318959,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,3,1,1
09-06-20,13:24:00,BRONX,10459.0,40.820305,-73.89083,POINT (-73.89083 40.820305),HUNTS POINT AVENUE,BRUCKNER BOULEVARD,,Unspecified,4319315,Sedan,Sedan,2,0,0
09-06-20,19:55:00,BROOKLYN,11225.0,40.663483,-73.9627,POINT (-73.9627 40.663483),,,450 FLATBUSH AVENUE,Driver Inattention/Distraction,4319100,Motorcycle,Pick-up Truck,1,1,1
09-06-20,12:00:00,,,40.669243,-73.80129,POINT (-73.80129 40.669243),VAN WYCK EXPWY,,,Unsafe Lane Changing,4318849,Pick-up Truck,Sedan,3,1,1
09-06-20,16:15:00,QUEENS,11368.0,40.738068,-73.861046,POINT (-73.861046 40.738068),,,98-40 57 AVENUE,Backing Unsafely,4319493,Station Wagon/Sport Utility Vehicle,Sedan,2,0,0
09-06-20,0:01:00,,,,,,WILLIAMSBURG BRIDGE OUTER ROADWA,,,Driver Inattention/Distraction,4318863,Bus,,1,0,0
09-06-20,7:50:00,QUEENS,11377.0,40.74789,-73.90536,POINT (-73.90536 40.74789),58 STREET,39 AVENUE,,Driver Inattention/Distraction,4318775,Sedan,Sedan,2,1,1
09-06-20,13:46:00,QUEENS,11369.0,40.761143,-73.86434,POINT (-73.86434 40.761143),ASTORIA BOULEVARD,105 STREET,,Unspecified,4319453,Sedan,Station Wagon/Sport Utility Vehicle,3,1,1
09-06-20,3:25:00,STATEN ISLAND,10305.0,40.615597,-74.06317,POINT (-74.06317 40.615597),HYLAN BOULEVARD,EDGEWATER STREET,,Driver Inattention/Distraction,4319445,Sedan,Sedan,1,0,0
09-06-20,6:00:00,BROOKLYN,11233.0,40.67934,-73.9305,POINT (-73.9305 40.67934),,,1711 FULTON STREET,Unspecified,4321173,Sedan,,3,0,0
09-06-20,12:00:00,BRONX,10454.0,40.81173,-73.91936,POINT (-73.91936 40.81173),,,432 EAST 143 STREET,Unspecified,4319537,Station Wagon/Sport Utility Vehicle,,1,1,1
09-06-20,22:30:00,BRONX,10460.0,40.850704,-73.88421,POINT (-73.88421 40.850704),PROSPECT AVENUE,GROTE STREET,,Unspecified,4319003,Sedan,,Double Road Junction,1,1
09-06-20,19:00:00,BROOKLYN,11211.0,40.71095,-73.96169,POINT (-73.96169 40.71095),,,808 DRIGGS AVENUE,Driver Inattention/Distraction,4318965,Taxi,,Tribble Road Junction,0,0
09-06-20,16:00:00,,,40.77021,-73.81472,POINT (-73.81472 40.77021),32 AVENUE,,,Following Too Closely,4318857,Station Wagon/Sport Utility Vehicle,Convertible,Shopping Mall Road,1,1
09-06-20,21:00:00,QUEENS,11434.0,40.68163,-73.76557,POINT (-73.76557 40.68163),MERRICK BOULEVARD,SELOVER ROAD,,Unspecified,4318880,Sedan,Sedan,Double Road Junction,0,0
09-06-20,16:30:00,BROOKLYN,11217.0,40.683125,-73.97917,POINT (-73.97917 40.683125),4 AVENUE,DEAN STREET,,Failure to Yield Right-of-Way,4318862,Pick-up Truck,Sedan,Mall Road Junction,1,1
08-06-20,10:30:00,,,,,,COLLEGE POINT BOULEVARD,HARDING EXPRESSWAY,,Backing Unsafely,4318603,Box Truck,Taxi,3,0,0
08-06-20,21:46:00,MANHATTAN,10019.0,40.766376,-73.98205,POINT (-73.98205 40.766376),,,241 WEST 57 STREET,Drugs (illegal),4321035,Van,,5,1,1
08-06-20,17:05:00,QUEENS,11435.0,40.697533,-73.80906,POINT (-73.80906 40.697533),,,143-13 95 AVENUE,Failure to Yield Right-of-Way,4318837,Station Wagon/Sport Utility Vehicle,,3,1,1
08-06-20,15:50:00,MANHATTAN,10009.0,40.732727,-73.97451,POINT (-73.97451 40.732727),EAST 20 STREET,AVENUE C,,Turning Improperly,4318754,Station Wagon/Sport Utility Vehicle,Bus,2,1,1
08-06-20,15:14:00,,,40.740078,-73.89969,POINT (-73.89969 40.740078),BROOKLYN QUEENS EXPRESSWAY,,,Obstruction/Debris,4319346,Station Wagon/Sport Utility Vehicle,,1,0,0
08-06-20,7:54:00,,,40.84211,-73.82557,POINT (-73.82557 40.84211),BRUCKNER EXPRESSWAY,,,Driver Inattention/Distraction,4318655,Pick-up Truck,Station Wagon/Sport Utility Vehicle,3,0,0
08-06-20,10:15:00,BRONX,10467.0,40.860043,-73.86277,POINT (-73.86277 40.860043),,,2315 MATTHEWS AVENUE,Passing or Lane Usage Improper,4319072,Sedan,Station Wagon/Sport Utility Vehicle,4,1,1
08-06-20,14:00:00,,,40.740078,-73.89969,POINT (-73.89969 40.740078),BROOKLYN QUEENS EXPRESSWAY,,,Obstruction/Debris,4320539,Sedan,,1,0,0
08-06-20,19:19:00,QUEENS,11372.0,40.749878,-73.88314,POINT (-73.88314 40.749878),,,83-11 37 AVENUE,Driver Inattention/Distraction,4320612,Bike,Sedan,5,1,1
08-06-20,3:00:00,BRONX,10469.0,40.871174,-73.852715,POINT (-73.852715 40.871174),BURKE AVENUE,TENBROECK AVENUE,,Driver Inattention/Distraction,4319073,Station Wagon/Sport Utility Vehicle,,2,0,0
08-06-20,9:50:00,BROOKLYN,11234.0,40.605072,-73.92988,POINT (-73.92988 40.605072),AVENUE U,EAST 33 STREET,,Reaction to Uninvolved Vehicle,4319228,Pick-up Truck,,4,1,1
08-06-20,6:51:00,BROOKLYN,11220.0,40.642776,-74.02003,POINT (-74.02003 40.642776),59 STREET,3 AVENUE,,Turning Improperly,4318783,Tractor Truck Diesel,Sedan,6,0,0
08-06-20,17:25:00,BRONX,10459.0,40.828236,-73.88602,POINT (-73.88602 40.828236),WHITLOCK AVENUE,FREEMAN STREET,,Passing or Lane Usage Improper,4319191,Sedan,Tractor Truck Diesel,4,1,1
08-06-20,17:15:00,QUEENS,11101.0,40.746117,-73.9449,POINT (-73.9449 40.746117),JACKSON AVENUE,PEARSON STREET,,Driver Inattention/Distraction,4319347,TRUCK,Bike,2,0,0
08-06-20,15:30:00,,,40.85482,-73.9112,POINT (-73.9112 40.85482),WEST BURNSIDE AVENUE,UNIVERSITY AVENUE,,Turning Improperly,4318750,Station Wagon/Sport Utility Vehicle,Bike,4,0,0
08-06-20,18:40:00,MANHATTAN,10022.0,40.759617,-73.961975,POINT (-73.961975 40.759617),1 AVENUE,EAST 59 STREET,,Driver Inattention/Distraction,4318725,Station Wagon/Sport Utility Vehicle,Sedan,3,1,1
08-06-20,20:08:00,,,,,,MANHATTAN BR UPPER,,,Unspecified,4318881,Station Wagon/Sport Utility Vehicle,,2,1,1
08-06-20,11:10:00,,,40.862717,-73.9023,POINT (-73.9023 40.862717),WEST FORDHAM ROAD,,,Unsafe Lane Changing,4318604,Sedan,Station Wagon/Sport Utility Vehicle,3,0,0
08-06-20,13:59:00,,,,,,jamaica avenue,GUY R BREWER,,Unspecified,4318675,Station Wagon/Sport Utility Vehicle,,4,0,0
08-06-20,19:45:00,,,40.875122,-73.905174,POINT (-73.905174 40.875122),MAJOR DEEGAN EXPRESSWAY,,,Unspecified,4318732,Sedan,,1,1,1
08-06-20,19:30:00,,,40.664932,-73.801956,POINT (-73.801956 40.664932),VAN WYCK EXPWY,,,Driver Inattention/Distraction,4318699,Sedan,Station Wagon/Sport Utility Vehicle,4,0,0
08-06-20,21:30:00,BRONX,10466.0,40.8947,-73.84721,POINT (-73.84721 40.8947),ELY AVENUE,BUSSING AVENUE,,Following Too Closely,4318817,Sedan,,2,1,1
08-06-20,10:00:00,BRONX,10468.0,40.86221,-73.89965,POINT (-73.89965 40.86221),EAST 188 STREET,MORRIS AVENUE,,Unspecified,4318757,Station Wagon/Sport Utility Vehicle,Pick-up Truck,4,1,1
08-06-20,13:00:00,QUEENS,11360.0,40.778625,-73.77587,POINT (-73.77587 40.778625),26 AVENUE,BELL BOULEVARD,,Passing or Lane Usage Improper,4318855,Sedan,,2,0,0
08-06-20,6:15:00,QUEENS,11435.0,40.70887,-73.81871,POINT (-73.81871 40.70887),QUEENS BOULEVARD,84 DRIVE,,Driver Inattention/Distraction,4318609,Sedan,Sedan,4,0,0
08-06-20,12:20:00,MANHATTAN,10038.0,40.709915,-74.00896,POINT (-74.00896 40.709915),,,17 JOHN STREET,Unspecified,4318713,Sedan,,1,1,1
08-06-20,17:45:00,BRONX,10454.0,40.808037,-73.91111,POINT (-73.91111 40.808037),EAST 142 STREET,JACKSON AVENUE,,Failure to Yield Right-of-Way,4318799,Station Wagon/Sport Utility Vehicle,Sedan,5,1,1
08-06-20,17:20:00,,,40.600136,-74.11303,POINT (-74.11303 40.600136),,,TODT HILL ROAD,Following Too Closely,4318743,Sedan,Station Wagon/Sport Utility Vehicle,3,0,0
08-06-20,16:20:00,BRONX,10468.0,,,,Father Zeiser Place,Webb Avenue,,Passing Too Closely,4318726,Bike,,2,0,0
08-06-20,23:00:00,,,40.86032,-73.90944,POINT (-73.90944 40.86032),WEST 183 STREET,,,Driver Inattention/Distraction,4318791,Station Wagon/Sport Utility Vehicle,,1,1,1
08-06-20,14:40:00,BROOKLYN,11217.0,40.68444,-73.97772,POINT (-73.97772 40.68444),,,139 FLATBUSH AVENUE,Driver Inattention/Distraction,4319102,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,3,1,1
08-06-20,1:43:00,MANHATTAN,10034.0,40.8651,-73.92189,POINT (-73.92189 40.8651),SHERMAN AVENUE,WEST 204 STREET,,Aggressive Driving/Road Rage,4318527,Sedan,Motorcycle,2,0,0
08-06-20,15:30:00,BROOKLYN,11216.0,40.68095,-73.95479,POINT (-73.95479 40.68095),,,1173 FULTON STREET,Driver Inattention/Distraction,4318753,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,4,1,1
08-06-20,21:00:00,BRONX,10467.0,40.880985,-73.86575,POINT (-73.86575 40.880985),,,3669 WILLETT AVENUE,Passing Too Closely,4319564,Sedan,,2,0,0
08-06-20,18:26:00,,,40.815304,-73.94371,POINT (-73.94371 40.815304),WEST 135 STREET,,,Other Vehicular,4319494,Sedan,Taxi,1,1,1
08-06-20,8:45:00,,,,,,BELT PARKWAY,,,Driver Inexperience,4318764,Sedan,Sedan,3,0,0
08-06-20,19:22:00,,,40.651863,-73.86536,POINT (-73.86536 40.651863),BELT PARKWAY,,,Unspecified,4318988,Sedan,,4,1,1
08-06-20,13:40:00,BROOKLYN,11207.0,40.68223,-73.90928,POINT (-73.90928 40.68223),PILLING STREET,BROADWAY,,Driver Inexperience,4319163,Sedan,Flat Bed,2,1,1
08-06-20,0:07:00,MANHATTAN,10010.0,40.739685,-73.986725,POINT (-73.986725 40.739685),,,287 PARK AVENUE SOUTH,Driver Inattention/Distraction,4318499,Bus,Sedan,3,1,1
08-06-20,19:45:00,QUEENS,11385.0,40.702545,-73.901695,POINT (-73.901695 40.702545),,,883 WOODWARD AVENUE,Unspecified,4320822,Sedan,,1,0,0
08-06-20,6:50:00,QUEENS,11101.0,40.755436,-73.94524,POINT (-73.94524 40.755436),,,10-25 41 AVENUE,Unspecified,4319146,Station Wagon/Sport Utility Vehicle,,2,0,0
08-06-20,5:50:00,BRONX,10459.0,40.826767,-73.888855,POINT (-73.888855 40.826767),EAST 167 STREET,BRYANT AVENUE,,Unspecified,4318731,Pick-up Truck,,1,0,0
08-06-20,23:15:00,QUEENS,11413.0,40.66774,-73.757,POINT (-73.757 40.66774),SPRINGFIELD BOULEVARD,143 ROAD,,Unspecified,4318842,Sedan,Sedan,3,1,1
08-06-20,15:54:00,BROOKLYN,11223.0,40.58844,-73.969635,POINT (-73.969635 40.58844),,,440 AVENUE Y,Unspecified,4320261,Sedan,Station Wagon/Sport Utility Vehicle,4,1,1
08-06-20,1:30:00,,,40.815304,-73.94371,POINT (-73.94371 40.815304),7 AVENUE,,,Alcohol Involvement,4320827,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,1,0,0
08-06-20,0:00:00,BRONX,10452.0,40.844376,-73.92178,POINT (-73.92178 40.844376),PLIMPTON AVENUE,WEST 172 STREET,,Driver Inattention/Distraction,4318831,Sedan,,3,0,0
08-06-20,18:10:00,QUEENS,11375.0,40.71935,-73.83494,POINT (-73.83494 40.71935),,,75-38 GRAND CENTRAL PARKWAY,Fatigued/Drowsy,4318676,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,2,1,1
08-06-20,11:51:00,BROOKLYN,11238.0,,,,St James Place,fulton st,,Driver Inattention/Distraction,4318650,Station Wagon/Sport Utility Vehicle,Sedan,3,0,0
08-06-20,9:23:00,BROOKLYN,11201.0,40.694794,-73.98246,POINT (-73.98246 40.694794),PRINCE STREET,JOHNSON STREET,,View Obstructed/Limited,4319091,Sedan,Station Wagon/Sport Utility Vehicle,2,1,1
08-06-20,14:30:00,,,,,,GOWANUS RAMP,,,Following Too Closely,4320153,Sedan,Sedan,1,0,0
08-06-20,16:44:00,,,40.783333,-73.94368,POINT (-73.94368 40.783333),FDR DRIVE,,,Unsafe Speed,4318710,Sedan,,3,1,1
08-06-20,21:25:00,,,40.69578,-73.917076,POINT (-73.917076 40.69578),LINDEN STREET,,,Driver Inattention/Distraction,4318784,Bike,Sedan,2,0,0
08-06-20,21:10:00,,,40.844883,-73.907295,POINT (-73.907295 40.844883),CROSS BRONX EXPY,,,Tinted Windows,4318825,Sedan,Sedan,1,1,1
08-06-20,19:00:00,BROOKLYN,11213.0,40.66955,-73.94497,POINT (-73.94497 40.66955),BROOKLYN AVENUE,EASTERN PARKWAY,,Other Vehicular,4318756,Sedan,Sedan,2,0,0
08-06-20,15:50:00,QUEENS,11413.0,40.68373,-73.75127,POINT (-73.75127 40.68373),SPRINGFIELD BOULEVARD,131 AVENUE,,Driver Inattention/Distraction,4318696,Station Wagon/Sport Utility Vehicle,,3,0,0
08-06-20,15:00:00,,,40.666077,-73.995224,POINT (-73.995224 40.666077),17 STREET,,,Passing Too Closely,4318778,Station Wagon/Sport Utility Vehicle,Box Truck,1,1,1
08-06-20,3:00:00,QUEENS,11693.0,40.614674,-73.82146,POINT (-73.82146 40.614674),,,106 CROSS BAY BOULEVARD,Driver Inattention/Distraction,4318483,Bike,,3,1,1
08-06-20,20:00:00,,,,,,EAST 58 STREET,QUEENSBORO BRIDGE,,Driver Inattention/Distraction,4318706,Sedan,Station Wagon/Sport Utility Vehicle,1,0,0
08-06-20,19:15:00,,,40.82255,-73.88573,POINT (-73.88573 40.82255),BRUCKNER EXPRESSWAY,,,Unspecified,4318729,Sedan,,Double Road Junction,0,0
08-06-20,9:50:00,,,40.579372,-74.16948,POINT (-74.16948 40.579372),RICHMOND AVENUE,PLATINUM AVENUE,,Reaction to Uninvolved Vehicle,4319305,Sedan,Station Wagon/Sport Utility Vehicle,Tribble Road Junction,1,1
08-06-20,14:10:00,BROOKLYN,11205.0,40.69359,-73.96445,POINT (-73.96445 40.69359),,,511 MYRTLE AVENUE,Unspecified,4318693,Moped,,Shopping Mall Road,0,0
08-06-20,19:46:00,BROOKLYN,11217.0,40.68372,-73.989716,POINT (-73.989716 40.68372),,,215 HOYT STREET,Unspecified,4320161,Station Wagon/Sport Utility Vehicle,Bike,Double Road Junction,1,1
08-06-20,19:30:00,BROOKLYN,11220.0,40.634743,-74.00676,POINT (-74.00676 40.634743),9 AVENUE,59 STREET,,Unspecified,4320690,Sedan,Bike,Mall Road Junction,1,1
08-06-20,17:50:00,BRONX,10459.0,40.828762,-73.8964,POINT (-73.8964 40.828762),EAST 169 STREET,LYMAN PLACE,,Driver Inattention/Distraction,4319195,Bike,Sedan,3,0,0
08-06-20,21:00:00,QUEENS,11422.0,,,,243 STREET,NEWHALL AVENUE,,Unspecified,4318695,Sedan,,5,0,0
08-06-20,18:15:00,MANHATTAN,10031.0,40.82269,-73.94947,POINT (-73.94947 40.82269),AMSTERDAM AVENUE,WEST 141 STREET,,Driver Inattention/Distraction,4318704,Bike,,3,1,1
08-06-20,14:00:00,,,40.740078,-73.89969,POINT (-73.89969 40.740078),BROOKLYN QUEENS EXPRESSWAY,,,Obstruction/Debris,4319352,Sedan,,2,1,1
08-06-20,17:10:00,BROOKLYN,11236.0,40.64165,-73.89069,POINT (-73.89069 40.64165),AVENUE L,EAST 103 STREET,,Unspecified,4319639,Station Wagon/Sport Utility Vehicle,Sedan,1,0,0
08-06-20,15:20:00,,,,,,CYPRESS HILLS STREET,JAMAICA AVENUE,,Unspecified,4322710,Sedan,,Parallel Road Junction,0,0
08-06-20,21:30:00,BROOKLYN,11215.0,40.66729,-73.98937,POINT (-73.98937 40.66729),,,243 13 STREET,Unspecified,4318861,Sedan,,Lake Road Junction,1,1
08-06-20,12:40:00,,,,,,BROOKLYN QUEENS EXPRESSWAY RAMP,,,Driver Inattention/Distraction,4318687,Pick-up Truck,,4 Road Junction,1,1
08-06-20,7:00:00,MANHATTAN,10029.0,40.7879,-73.94398,POINT (-73.94398 40.7879),,,300 EAST 102 STREET,Passing Too Closely,4321712,Sedan,,Double Road Junction,0,0
08-06-20,18:30:00,,,,,,ORCHARD BEACH ROAD,,,Failure to Yield Right-of-Way,4323052,Pick-up Truck,Sedan,Mall Road Junction,1,1
08-06-20,0:55:00,MANHATTAN,10001.0,40.74816,-74.00131,POINT (-74.00131 40.74816),,,425 WEST 25 STREET,Alcohol Involvement,4319014,Sedan,Sedan,3,0,0
08-06-20,21:50:00,QUEENS,11422.0,40.657406,-73.74507,POINT (-73.74507 40.657406),BROOKVILLE BOULEVARD,147 AVENUE,,Reaction to Uninvolved Vehicle,4318843,Station Wagon/Sport Utility Vehicle,,5,1,1
08-06-20,16:35:00,,,,,,EASTCHESTER ROAD,,,Failure to Yield Right-of-Way,4319078,Sedan,Station Wagon/Sport Utility Vehicle,3,0,0
08-06-20,11:30:00,BROOKLYN,11201.0,40.701588,-73.98863,POINT (-73.98863 40.701588),ADAMS STREET,YORK STREET,,Traffic Control Disregarded,4320405,Box Truck,Sedan,2,1,1
08-06-20,20:25:00,BROOKLYN,11234.0,40.61959,-73.91669,POINT (-73.91669 40.61959),,,6309 AVENUE N,Alcohol Involvement,4319988,Sedan,Sedan,1,1,1
08-06-20,8:00:00,QUEENS,11426.0,40.724915,-73.72793,POINT (-73.72793 40.724915),,,92-64 240 STREET,Unspecified,4318841,Sedan,,3,1,1
08-06-20,2:08:00,BRONX,10474.0,40.81536,-73.88768,POINT (-73.88768 40.81536),,,741 COSTER STREET,Driver Inexperience,4318627,Motorcycle,Station Wagon/Sport Utility Vehicle,4,0,0
08-06-20,12:27:00,BROOKLYN,11230.0,40.62987,-73.977005,POINT (-73.977005 40.62987),MC DONALD AVENUE,WEBSTER AVENUE,,Unspecified,4319211,Taxi,,1,0,0
08-06-20,17:27:00,,,,,,BRONX RIVER PARKWAY RAMP,,,Following Too Closely,4319755,Sedan,,5,1,1
08-06-20,11:30:00,QUEENS,11432.0,40.71898,-73.78216,POINT (-73.78216 40.71898),,,84-37 AVON STREET,Unsafe Speed,4318617,Station Wagon/Sport Utility Vehicle,Sedan,2,0,0
08-06-20,10:00:00,,,40.706356,-73.900276,POINT (-73.900276 40.706356),60 PLACE,,,View Obstructed/Limited,4318580,Sedan,Station Wagon/Sport Utility Vehicle,4,1,1
08-06-20,9:41:00,QUEENS,11372.0,40.75218,-73.88097,POINT (-73.88097 40.75218),86 STREET,35 AVENUE,,Unspecified,4320638,Station Wagon/Sport Utility Vehicle,,6,0,0
08-06-20,23:14:00,,,40.824432,-73.873604,POINT (-73.873604 40.824432),MORRISON AVENUE,BRUCKNER BOULEVARD,,Unspecified,4319203,Sedan,,4,1,1
08-06-20,13:30:00,,,40.723442,-73.93899,POINT (-73.93899 40.723442),BROOKLYN QUEENS EXPRESSWAY,,,Driver Inattention/Distraction,4318736,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,2,0,0
08-06-20,18:45:00,STATEN ISLAND,10312.0,40.535835,-74.19378,POINT (-74.19378 40.535835),DRUMGOOLE ROAD WEST,HUGUENOT AVENUE,,Traffic Control Disregarded,4318759,Station Wagon/Sport Utility Vehicle,Pick-up Truck,4,1,1
08-06-20,13:09:00,BROOKLYN,11206.0,40.699406,-73.95338,POINT (-73.95338 40.699406),FLUSHING AVENUE,LEE AVENUE,,Passing Too Closely,4318933,Box Truck,Ambulance,3,0,0
08-06-20,11:00:00,,,40.68861,-73.84218,POINT (-73.84218 40.68861),102 STREET,,,Traffic Control Disregarded,4321927,Sedan,Bike,2,0,0
